Phone timestamp;sensor timestamp [ns];X [dps];Y [dps];Z [dps]
2022-04-25T11:40:44.448;704202041922679536;-0.14;-0.63;1.19
2022-04-25T11:40:44.467;704202041942019796;-0.21000001;-0.49;1.26
2022-04-25T11:40:44.487;704202041961360056;-0.07;-0.84000003;1.33
2022-04-25T11:40:44.506;704202041980700316;0.0;-1.4;1.26
2022-04-25T11:40:44.525;704202042000040576;0.0;-1.47;1.12
2022-04-25T11:40:44.545;704202042019380836;-0.07;-1.19;1.19
2022-04-25T11:40:44.564;704202042038721096;-0.21000001;-0.84000003;1.26
2022-04-25T11:40:44.583;704202042058061356;-0.21000001;-0.77;1.19
2022-04-25T11:40:44.603;704202042077401616;-0.07;-0.98;1.12
2022-04-25T11:40:44.622;704202042096741876;-0.07;-1.19;1.26
2022-04-25T11:40:44.641;704202042116082136;-0.07;-1.33;1.4
2022-04-25T11:40:44.661;704202042135422396;-0.14;-1.33;1.33
2022-04-25T11:40:44.680;704202042154762656;-0.14;-1.12;1.4
2022-04-25T11:40:44.699;704202042174102916;-0.14;-0.84000003;1.26
2022-04-25T11:40:44.719;704202042193443176;-0.14;-0.91;1.19
2022-04-25T11:40:44.738;704202042212783436;-0.07;-1.12;1.12
2022-04-25T11:40:44.757;704202042232123696;-0.21000001;-1.26;1.19
2022-04-25T11:40:44.777;704202042251463956;-0.21000001;-1.19;1.19
2022-04-25T11:40:44.796;704202042270804216;-0.14;-1.05;1.26
2022-04-25T11:40:44.815;704202042290144476;-0.07;-1.26;1.12
2022-04-25T11:40:44.835;704202042309484736;-0.07;-1.4;1.05
2022-04-25T11:40:44.854;704202042328824996;-0.07;-1.61;1.26
2022-04-25T11:40:44.873;704202042348165256;-0.07;-1.61;1.26
2022-04-25T11:40:44.893;704202042367505516;-0.14;-1.26;1.12
2022-04-25T11:40:44.912;704202042386845776;-0.14;-1.12;1.12
2022-04-25T11:40:44.931;704202042406186036;-0.14;-1.12;1.12
2022-04-25T11:40:44.951;704202042425526296;-0.14;-1.26;1.12
2022-04-25T11:40:44.970;704202042444866556;-0.14;-1.47;1.19
2022-04-25T11:40:44.989;704202042464206760;-0.07;-1.47;1.26
2022-04-25T11:40:45.009;704202042483546944;-0.07;-1.47;1.19
2022-04-25T11:40:45.028;704202042502887128;0.0;-1.4;1.12
2022-04-25T11:40:45.048;704202042522227312;0.0;-1.4;1.12
2022-04-25T11:40:45.067;704202042541567496;-0.07;-1.33;1.12
2022-04-25T11:40:45.086;704202042560907680;-0.07;-1.4;1.12
2022-04-25T11:40:45.106;704202042580247864;-0.07;-1.54;1.12
2022-04-25T11:40:45.125;704202042599588048;0.0;-1.6800001;1.12
2022-04-25T11:40:45.144;704202042618928232;-0.07;-1.6800001;1.12
2022-04-25T11:40:45.164;704202042638268416;-0.14;-1.33;1.05
2022-04-25T11:40:45.183;704202042657608600;-0.14;-1.12;1.12
2022-04-25T11:40:45.202;704202042676948784;-0.14;-1.26;1.12
2022-04-25T11:40:45.222;704202042696288968;-0.07;-1.33;1.05
2022-04-25T11:40:45.241;704202042715629152;-0.14;-1.26;1.05
2022-04-25T11:40:45.260;704202042734969336;-0.14;-1.12;1.12
2022-04-25T11:40:45.280;704202042754309520;-0.21000001;-0.98;1.05
2022-04-25T11:40:45.299;704202042773649704;-0.21000001;-0.98;1.05
2022-04-25T11:40:45.318;704202042792989888;-0.14;-0.98;1.12
2022-04-25T11:40:45.338;704202042812330072;-0.21000001;-0.84000003;1.19
2022-04-25T11:40:45.357;704202042831670256;-0.21000001;-0.91;1.12
2022-04-25T11:40:45.376;704202042851010440;-0.14;-1.05;1.12
2022-04-25T11:40:45.396;704202042870350624;-0.14;-1.05;1.12
2022-04-25T11:40:45.415;704202042889690808;-0.14;-0.98;1.12
2022-04-25T11:40:45.434;704202042909030992;-0.21000001;-0.84000003;1.12
2022-04-25T11:40:45.454;704202042928371176;-0.14;-0.77;1.19
2022-04-25T11:40:45.473;704202042947711360;-0.07;-0.84000003;1.26
2022-04-25T11:40:45.492;704202042967051544;-0.14;-0.84000003;1.26
2022-04-25T11:40:45.512;704202042986391728;-0.14;-0.84000003;1.26
2022-04-25T11:40:45.531;704202043005731912;-0.07;-0.91;1.19
2022-04-25T11:40:45.550;704202043025072096;-0.14;-0.84000003;1.12
2022-04-25T11:40:45.570;704202043044412280;-0.35;-0.63;1.12
2022-04-25T11:40:45.589;704202043063752464;-0.21000001;-0.84000003;1.26
2022-04-25T11:40:45.608;704202043083092648;-0.14;-1.26;1.26
2022-04-25T11:40:45.628;704202043102432832;-0.07;-1.26;1.12
2022-04-25T11:40:45.647;704202043121773016;-0.21000001;-0.98;1.05
2022-04-25T11:40:45.666;704202043141113200;-0.28;-0.77;1.12
2022-04-25T11:40:45.686;704202043160453384;-0.28;-0.56;1.12
2022-04-25T11:40:45.705;704202043179793568;-0.21000001;-0.49;1.19
2022-04-25T11:40:45.724;704202043199133752;-0.14;-0.77;1.26
2022-04-25T11:40:45.744;704202043218473936;-0.07;-0.84000003;1.33
2022-04-25T11:40:45.763;704202043237814120;-0.21000001;-0.84000003;1.26
2022-04-25T11:40:45.782;704202043257154304;-0.14;-1.05;1.26
2022-04-25T11:40:45.802;704202043276494488;-0.14;-0.98;1.26
2022-04-25T11:40:45.821;704202043295834672;-0.21000001;-0.77;1.19
2022-04-25T11:40:45.840;704202043315174856;-0.21000001;-0.77;1.12
2022-04-25T11:40:45.860;704202043334515040;-0.28;-0.84000003;1.12
2022-04-25T11:40:45.879;704202043353855224;-0.35;-0.77;1.12
2022-04-25T11:40:45.898;704202043373195408;-0.35;-0.63;1.26
2022-04-25T11:40:45.918;704202043392535592;-0.28;-0.56;1.19
2022-04-25T11:40:45.937;704202043411875776;-0.21000001;-0.7;1.05
2022-04-25T11:40:45.956;704202043431215960;-0.14;-0.91;1.26
2022-04-25T11:40:45.976;704202043450556144;-0.21000001;-0.91;1.26
2022-04-25T11:40:45.995;704202043469896328;-0.21000001;-0.77;1.19
2022-04-25T11:40:46.015;704202043489236512;-0.21000001;-0.77;1.12
2022-04-25T11:40:46.034;704202043508576696;-0.21000001;-0.77;1.05
2022-04-25T11:40:46.053;704202043527916880;-0.21000001;-0.7;1.05
2022-04-25T11:40:46.073;704202043547257064;-0.28;-0.84000003;1.19
2022-04-25T11:40:46.092;704202043566597248;-0.21000001;-0.91;1.26
2022-04-25T11:40:46.111;704202043585937432;-0.14;-0.98;1.26
2022-04-25T11:40:46.131;704202043605277616;-0.14;-0.98;1.26
2022-04-25T11:40:46.150;704202043624617800;-0.14;-0.98;1.33
2022-04-25T11:40:46.169;704202043643957984;-0.14;-0.98;1.19
2022-04-25T11:40:46.189;704202043663298168;-0.14;-0.98;1.12
2022-04-25T11:40:46.208;704202043682638352;-0.14;-0.84000003;1.12
2022-04-25T11:40:46.227;704202043701978536;-0.21000001;-0.77;1.12
2022-04-25T11:40:46.247;704202043721318720;-0.21000001;-0.77;1.05
2022-04-25T11:40:46.266;704202043740658904;-0.21000001;-0.77;1.05
2022-04-25T11:40:46.285;704202043759999088;-0.28;-0.77;1.12
2022-04-25T11:40:46.305;704202043779339272;-0.21000001;-0.84000003;1.12
2022-04-25T11:40:46.324;704202043798679456;-0.21000001;-0.91;1.05
2022-04-25T11:40:46.343;704202043818019640;-0.21000001;-0.98;1.05
2022-04-25T11:40:46.363;704202043837359824;-0.21000001;-0.91;1.05
2022-04-25T11:40:46.382;704202043856700008;-0.28;-0.7;1.12
2022-04-25T11:40:46.401;704202043876040192;-0.21000001;-0.63;1.12
2022-04-25T11:40:46.421;704202043895380376;-0.21000001;-0.7;1.19
2022-04-25T11:40:46.440;704202043914720560;-0.21000001;-0.77;1.12
2022-04-25T11:40:46.459;704202043934060744;-0.14;-0.91;1.12
2022-04-25T11:40:46.479;704202043953400928;-0.21000001;-0.77;1.12
2022-04-25T11:40:46.498;704202043972741112;-0.21000001;-0.77;1.19
2022-04-25T11:40:46.517;704202043992081296;-0.14;-0.84000003;1.19
2022-04-25T11:40:46.537;704202044011421480;-0.21000001;-0.91;1.26
2022-04-25T11:40:46.556;704202044030761664;-0.21000001;-0.77;1.26
2022-04-25T11:40:46.575;704202044050101848;-0.21000001;-0.77;1.26
2022-04-25T11:40:46.595;704202044069442032;-0.21000001;-0.77;1.26
2022-04-25T11:40:46.614;704202044088782216;-0.14;-0.98;1.26
2022-04-25T11:40:46.633;704202044108122400;-0.14;-1.05;1.19
2022-04-25T11:40:46.653;704202044127462584;-0.14;-0.91;1.19
2022-04-25T11:40:46.672;704202044146802768;-0.21000001;-0.77;1.19
2022-04-25T11:40:46.691;704202044166142952;-0.21000001;-0.77;1.26
2022-04-25T11:40:46.711;704202044185483136;-0.14;-0.98;1.33
2022-04-25T11:40:46.730;704202044204823320;-0.14;-0.91;1.19
2022-04-25T11:40:46.749;704202044224163504;-0.28;-0.7;1.19
2022-04-25T11:40:46.769;704202044243503688;-0.21000001;-0.7;1.19
2022-04-25T11:40:46.788;704202044262843872;-0.21000001;-0.84000003;1.26
2022-04-25T11:40:46.807;704202044282184056;-0.14;-1.19;1.19
2022-04-25T11:40:46.827;704202044301524240;-0.14;-1.33;1.19
2022-04-25T11:40:46.846;704202044320864424;-0.21000001;-1.19;1.26
2022-04-25T11:40:46.865;704202044340204608;-0.35;-0.98;1.26
2022-04-25T11:40:46.885;704202044359544792;-0.35;-0.77;1.12
2022-04-25T11:40:46.904;704202044378884976;-0.21000001;-1.05;1.12
2022-04-25T11:40:46.924;704202044398225160;-0.07;-1.12;1.19
2022-04-25T11:40:46.943;704202044417565344;-0.21000001;-1.12;1.26
2022-04-25T11:40:46.962;704202044436905528;-0.21000001;-1.12;1.33
2022-04-25T11:40:46.982;704202044456245712;-0.21000001;-0.98;1.33
2022-04-25T11:40:47.001;704202044475585896;-0.21000001;-0.98;1.19
2022-04-25T11:40:47.020;704202044494926080;-0.14;-0.98;1.05
2022-04-25T11:40:47.040;704202044514266264;-0.21000001;-0.84000003;1.12
2022-04-25T11:40:47.059;704202044533606448;-0.28;-0.7;1.12
2022-04-25T11:40:47.078;704202044552946632;-0.28;-0.84000003;1.05
2022-04-25T11:40:47.098;704202044572286816;-0.21000001;-0.77;1.12
2022-04-25T11:40:47.117;704202044591627000;-0.07;-0.98;0.98
2022-04-25T11:40:47.136;704202044610967184;-0.21000001;-0.91;0.98
2022-04-25T11:40:47.156;704202044630307368;-0.28;-0.84000003;1.05
2022-04-25T11:40:47.175;704202044649647552;-0.28;-0.7;1.05
2022-04-25T11:40:47.194;704202044668987736;-0.28;-0.56;1.05
2022-04-25T11:40:47.214;704202044688327920;-0.21000001;-0.56;0.91
2022-04-25T11:40:47.233;704202044707668104;-0.21000001;-0.63;0.84000003
2022-04-25T11:40:47.252;704202044727008288;-0.35;-0.63;0.98
2022-04-25T11:40:47.272;704202044746348472;-0.28;-0.84000003;1.19
2022-04-25T11:40:47.291;704202044765688656;-0.21000001;-1.19;1.26
2022-04-25T11:40:47.310;704202044785028840;-0.14;-1.26;1.33
2022-04-25T11:40:47.330;704202044804369024;-0.14;-1.19;1.33
2022-04-25T11:40:47.349;704202044823709208;-0.21000001;-1.12;1.33
2022-04-25T11:40:47.368;704202044843049392;-0.14;-1.05;1.33
2022-04-25T11:40:47.388;704202044862389576;-0.14;-1.12;1.33
2022-04-25T11:40:47.407;704202044881729760;-0.14;-1.26;1.33
2022-04-25T11:40:47.426;704202044901069944;-0.07;-1.33;1.33
2022-04-25T11:40:47.446;704202044920410128;-0.07;-1.19;1.26
2022-04-25T11:40:47.465;704202044939750312;-0.07;-1.19;1.26
2022-04-25T11:40:47.484;704202044959090496;-0.07;-1.05;1.19
2022-04-25T11:40:47.504;704202044978430680;-0.14;-0.98;1.12
2022-04-25T11:40:47.523;704202044997770864;-0.21000001;-0.91;1.19
2022-04-25T11:40:47.542;704202045017111048;-0.14;-0.91;1.19
2022-04-25T11:40:47.562;704202045036451232;-0.14;-0.98;1.19
2022-04-25T11:40:47.581;704202045055791416;-0.14;-0.91;1.12
2022-04-25T11:40:47.600;704202045075131600;-0.14;-0.77;1.12
2022-04-25T11:40:47.620;704202045094471784;-0.07;-0.77;1.12
2022-04-25T11:40:47.639;704202045113811968;-0.14;-0.91;1.05
